lat,lon,ts
47.67264,-122.3215,2018-06-12 01:04:26.599
47.67267,-122.32043,2018-06-12 01:06:34.009
47.6764,-122.31942,2018-06-12 01:08:39.839
47.6769,-122.32185,2018-06-12 01:10:44.060
47.67776,-122.31976,2018-06-12 01:12:58.086
47.67775,-122.3196,2018-06-12 01:14:06.947
47.67775,-122.31959,2018-06-12 01:16:26.999
47.67775,-122.31959,2018-06-12 01:19:00.991
47.67775,-122.31959,2018-06-12 01:21:40.048
47.67775,-122.31959,2018-06-12 01:23:01.324
47.67775,-122.31959,2018-06-12 01:24:01.333
47.67775,-122.31959,2018-06-12 01:29:55.163
47.67775,-122.31959,2018-06-12 01:35:55.184
47.67774,-122.31961,2018-06-12 01:36:23.896
47.67774,-122.31961,2018-06-12 01:41:31.507
47.67774,-122.31984,2018-06-12 01:41:57.683
47.67749,-122.31978,2018-06-12 01:42:20.128
47.67755,-122.31974,2018-06-12 01:42:36.000
47.67757,-122.3197,2018-06-12 01:42:53.272
47.67696,-122.32179,2018-06-12 01:44:45.572
47.67701,-122.32064,2018-06-12 01:45:01.000
47.67702,-122.32064,2018-06-12 01:45:02.000
47.67624,-122.32127,2018-06-12 01:45:50.000
47.67594,-122.32143,2018-06-12 01:46:05.000
47.67591,-122.32252,2018-06-12 01:46:21.000
47.67592,-122.32486,2018-06-12 01:46:36.000
47.67593,-122.32546,2018-06-12 01:46:40.000
47.67597,-122.32815,2018-06-12 01:47:00.000
47.67593,-122.33043,2018-06-12 01:47:16.000
47.67593,-122.33147,2018-06-12 01:47:32.000
47.67524,-122.3324,2018-06-12 01:47:47.000
47.67524,-122.33255,2018-06-12 01:47:50.000
47.6751,-122.33393,2018-06-12 01:48:10.000
47.6729,-122.33669,2018-06-12 01:48:41.000
47.67264,-122.33706,2018-06-12 01:48:56.000
47.67222,-122.33767,2018-06-12 01:49:10.000
47.67086,-122.33993,2018-06-12 01:49:30.000
47.67077,-122.33993,2018-06-12 01:49:31.000
47.66983,-122.34018,2018-06-12 01:49:46.000
47.67018,-122.3412,2018-06-12 01:50:02.000
47.6711,-122.3434,2018-06-12 01:50:18.000
47.67138,-122.34361,2018-06-12 01:50:21.000
47.6733,-122.34443,2018-06-12 01:50:40.000
47.67412,-122.34604,2018-06-12 01:50:56.000
47.67406,-122.34634,2018-06-12 01:51:11.000
47.67474,-122.34765,2018-06-12 01:51:27.000
47.67504,-122.34767,2018-06-12 01:51:30.000
47.67612,-122.34845,2018-06-12 01:51:50.000
47.67611,-122.35056,2018-06-12 01:52:06.000
47.67612,-122.35252,2018-06-12 01:52:22.000
47.67609,-122.35288,2018-06-12 01:52:37.000
47.67609,-122.35289,2018-06-12 01:52:40.000
47.67609,-122.35291,2018-06-12 01:53:10.000
47.67608,-122.35395,2018-06-12 01:53:25.000
47.67609,-122.3541,2018-06-12 01:53:40.000
47.67609,-122.35409,2018-06-12 01:53:55.000
47.67608,-122.3541,2018-06-12 01:54:11.000
47.67608,-122.3541,2018-06-12 01:54:20.000
47.67608,-122.3541,2018-06-12 01:54:35.000
47.676,-122.3551,2018-06-12 01:54:51.000
47.67603,-122.35666,2018-06-12 01:55:07.000
47.67603,-122.35739,2018-06-12 01:55:12.000
47.67603,-122.36069,2018-06-12 01:55:40.000
47.67601,-122.36305,2018-06-12 01:55:57.000
47.67646,-122.36336,2018-06-12 01:56:32.464
47.6763,-122.36352,2018-06-12 01:58:02.000
47.6762,-122.36334,2018-06-12 01:58:19.680
47.67612,-122.3629,2018-06-12 02:00:20.905
47.67612,-122.3629,2018-06-12 02:00:35.933
47.67612,-122.3629,2018-06-12 02:01:55.963
47.67612,-122.36289,2018-06-12 02:03:56.959
47.67612,-122.36289,2018-06-12 02:06:28.855
47.67612,-122.36289,2018-06-12 02:09:21.829
47.67612,-122.36289,2018-06-12 02:11:46.842
47.67612,-122.36289,2018-06-12 02:14:10.571
47.67612,-122.36289,2018-06-12 02:16:23.855
47.67612,-122.36289,2018-06-12 02:18:59.176
47.67612,-122.36289,2018-06-12 02:22:35.830
47.67612,-122.36289,2018-06-12 02:25:25.840
47.67612,-122.36289,2018-06-12 02:27:26.844
47.67612,-122.36289,2018-06-12 02:27:26.976
47.67612,-122.36289,2018-06-12 02:29:48.923
47.67612,-122.36289,2018-06-12 02:41:33.370
47.67612,-122.36289,2018-06-12 02:51:33.387
47.67612,-122.36289,2018-06-12 03:27:45.249
47.67612,-122.36289,2018-06-12 04:06:40.467
47.67612,-122.36289,2018-06-12 04:29:00.006
47.67612,-122.36289,2018-06-12 04:39:12.059
47.67615,-122.36296,2018-06-12 04:39:42.100
47.67648,-122.36359,2018-06-12 04:41:21.968
47.67639,-122.3636,2018-06-12 04:41:38.000
47.67637,-122.36362,2018-06-12 04:41:53.000
47.67632,-122.36355,2018-06-12 04:42:09.000
47.67596,-122.36306,2018-06-12 04:42:25.000
47.67595,-122.36227,2018-06-12 04:42:32.869
47.67595,-122.36227,2018-06-12 04:42:33.281
47.67596,-122.36093,2018-06-12 04:42:49.000
47.67596,-122.35915,2018-06-12 04:43:05.000
47.67593,-122.35743,2018-06-12 04:43:20.000
47.67592,-122.35599,2018-06-12 04:43:32.000
47.67593,-122.3548,2018-06-12 04:43:53.000
47.67592,-122.35478,2018-06-12 04:44:09.000
47.67601,-122.35415,2018-06-12 04:44:24.000
47.67605,-122.35262,2018-06-12 04:44:40.000
47.67604,-122.3523,2018-06-12 04:44:43.000
47.67608,-122.34995,2018-06-12 04:45:03.000
47.67608,-122.34791,2018-06-12 04:45:18.000
47.6751,-122.34768,2018-06-12 04:45:33.000
47.67402,-122.34687,2018-06-12 04:45:49.000
47.67405,-122.34693,2018-06-12 04:45:53.000
47.67338,-122.34462,2018-06-12 04:46:23.000
47.67176,-122.34385,2018-06-12 04:46:38.000
47.67044,-122.3425,2018-06-12 04:46:54.000
47.66986,-122.34044,2018-06-12 04:47:10.000
47.6698,-122.34018,2018-06-12 04:47:13.000
47.67146,-122.33957,2018-06-12 04:47:33.000
47.67155,-122.33944,2018-06-12 04:47:34.000
47.67236,-122.33731,2018-06-12 04:47:49.000
47.67375,-122.3356,2018-06-12 04:48:05.000
47.67492,-122.33403,2018-06-12 04:48:20.000
47.67519,-122.33355,2018-06-12 04:48:36.000
47.6752,-122.33356,2018-06-12 04:48:47.000
47.67551,-122.33314,2018-06-12 04:48:53.000
47.67595,-122.33166,2018-06-12 04:49:09.000
47.67592,-122.33011,2018-06-12 04:49:25.000
47.67591,-122.32822,2018-06-12 04:49:40.000
47.67591,-122.32784,2018-06-12 04:49:43.000
47.6759,-122.32351,2018-06-12 04:50:13.000
47.67586,-122.32154,2018-06-12 04:50:28.000
47.67674,-122.3213,2018-06-12 04:50:44.000
47.67724,-122.32115,2018-06-12 04:50:59.000
47.67725,-122.32102,2018-06-12 04:51:03.000
47.6768,-122.3207,2018-06-12 04:51:23.000
47.67678,-122.32067,2018-06-12 04:51:24.000
47.67679,-122.32052,2018-06-12 04:51:39.000
47.67693,-122.32043,2018-06-12 04:51:54.000
47.67714,-122.3202,2018-06-12 04:52:10.000
47.67715,-122.32014,2018-06-12 04:52:12.000
47.67732,-122.31998,2018-06-12 04:52:33.000
47.67733,-122.31996,2018-06-12 04:52:34.000
47.67742,-122.31965,2018-06-12 04:52:56.000
47.67749,-122.3197,2018-06-12 04:53:17.643
47.67749,-122.3197,2018-06-12 04:55:28.181
47.67776,-122.31969,2018-06-12 04:56:03.000
47.67775,-122.31959,2018-06-12 04:57:40.779
47.67775,-122.31961,2018-06-12 04:59:55.246
47.67775,-122.31961,2018-06-12 05:01:56.778
47.67775,-122.31961,2018-06-12 05:02:58.906
47.67775,-122.31961,2018-06-12 05:05:59.765
47.67775,-122.31961,2018-06-12 05:11:37.759
47.67775,-122.31961,2018-06-12 05:18:49.702
47.67775,-122.31961,2018-06-12 05:55:55.724
47.67775,-122.31961,2018-06-12 06:20:07.818
47.67775,-122.31961,2018-06-12 06:51:35.861
47.67775,-122.31961,2018-06-12 07:02:59.675
47.67775,-122.31961,2018-06-12 07:43:55.679
47.67775,-122.31961,2018-06-12 07:54:06.783
47.67775,-122.31961,2018-06-12 08:45:29.660
47.67775,-122.31961,2018-06-12 10:41:54.612
47.67775,-122.31961,2018-06-12 13:36:46.965
47.67775,-122.31961,2018-06-12 13:37:17.633
47.67775,-122.31966,2018-06-12 13:37:48.587
47.67775,-122.31966,2018-06-12 13:39:50.122
47.67778,-122.31964,2018-06-12 13:42:37.549
47.67774,-122.31962,2018-06-12 13:44:38.700
47.67774,-122.31962,2018-06-12 13:46:38.739
47.67774,-122.31962,2018-06-12 13:48:40.757
47.67774,-122.31962,2018-06-12 13:50:40.789
47.67774,-122.31962,2018-06-12 13:52:40.815
47.67774,-122.31964,2018-06-12 13:54:35.512
47.67774,-122.31964,2018-06-12 13:54:56.679
47.67774,-122.31962,2018-06-12 13:56:57.706
47.67773,-122.31962,2018-06-12 13:58:57.737
47.67773,-122.31962,2018-06-12 14:00:59.657
47.67773,-122.31962,2018-06-12 14:03:24.512
47.67773,-122.31962,2018-06-12 14:04:35.309
47.67773,-122.31962,2018-06-12 14:07:35.290
47.67773,-122.31962,2018-06-12 14:13:02.773
47.67773,-122.31962,2018-06-12 14:21:55.476
47.67773,-122.31962,2018-06-12 14:58:22.927
47.67773,-122.31962,2018-06-12 15:18:26.215
47.67773,-122.31962,2018-06-12 15:30:00.011
47.67773,-122.31962,2018-06-12 15:48:49.268
47.67773,-122.31962,2018-06-12 16:00:00.011
47.67773,-122.31962,2018-06-12 16:36:53.445
47.67773,-122.31962,2018-06-12 16:52:50.243
47.67773,-122.31962,2018-06-12 17:04:35.333
47.67773,-122.31962,2018-06-12 17:29:25.850
47.6778,-122.31989,2018-06-12 17:37:35.000
47.67777,-122.31957,2018-06-12 17:53:48.406
47.67777,-122.31957,2018-06-12 18:03:55.172
47.67777,-122.31957,2018-06-12 18:41:23.222
47.67777,-122.31957,2018-06-12 19:18:13.733
47.67777,-122.31957,2018-06-12 19:53:03.019
47.67777,-122.31957,2018-06-12 19:58:03.391
47.67776,-122.31963,2018-06-12 19:58:31.568
47.67777,-122.31966,2018-06-12 20:00:35.495
47.67781,-122.31976,2018-06-12 20:02:32.578
47.67781,-122.31976,2018-06-12 20:04:41.251
47.67775,-122.31961,2018-06-12 20:06:20.207
47.67774,-122.31961,2018-06-12 20:06:37.460
47.67774,-122.31961,2018-06-12 20:09:38.249
47.67774,-122.31961,2018-06-12 20:12:38.256
47.67774,-122.31961,2018-06-12 20:14:39.272
47.67774,-122.31961,2018-06-12 20:17:14.562
47.67774,-122.31961,2018-06-12 20:19:21.255
47.67774,-122.31961,2018-06-12 20:22:16.262
47.67774,-122.31961,2018-06-12 20:25:16.227
47.67774,-122.31961,2018-06-12 20:28:57.222
47.67774,-122.31961,2018-06-12 20:34:45.236
47.67774,-122.31961,2018-06-12 20:36:55.204
47.67774,-122.31961,2018-06-12 20:39:03.212
47.67774,-122.31961,2018-06-12 20:42:15.237
47.67774,-122.31961,2018-06-12 20:44:15.259
47.67774,-122.31961,2018-06-12 20:46:18.222
47.67774,-122.31961,2018-06-12 20:49:20.159
47.67774,-122.31961,2018-06-12 20:51:49.180
47.67774,-122.31961,2018-06-12 20:55:21.223
47.67774,-122.31961,2018-06-12 20:58:22.242
47.67774,-122.31961,2018-06-12 21:00:38.904
47.67302,-122.32139,2018-06-12 21:02:50.329
47.67302,-122.32139,2018-06-12 21:04:59.654
47.67302,-122.32139,2018-06-12 21:06:59.870
47.67512,-122.31636,2018-06-12 21:09:08.955
47.6753,-122.31639,2018-06-12 21:11:13.252
47.67562,-122.31642,2018-06-12 21:13:19.630
47.67542,-122.31617,2018-06-12 21:15:21.239
47.67561,-122.31626,2018-06-12 21:17:22.313
47.6752,-122.31615,2018-06-12 21:19:21.454
47.67519,-122.31735,2018-06-12 21:22:07.358
47.67583,-122.31695,2018-06-12 21:24:07.403
47.67742,-122.31817,2018-06-12 21:26:16.880
47.67747,-122.31956,2018-06-12 21:28:18.215
47.67775,-122.31961,2018-06-12 21:30:22.710
47.67775,-122.31959,2018-06-12 21:32:22.875
47.67775,-122.31959,2018-06-12 21:34:33.273
47.67775,-122.31959,2018-06-12 21:36:33.288
47.67775,-122.31959,2018-06-12 21:38:45.130
47.67775,-122.31959,2018-06-12 21:40:56.059
47.67775,-122.31959,2018-06-12 21:43:32.624
47.67775,-122.31959,2018-06-12 21:45:56.124
47.67775,-122.31959,2018-06-12 21:45:56.255
47.67775,-122.31959,2018-06-12 21:48:27.128
47.67775,-122.31959,2018-06-12 21:48:27.285
47.67775,-122.31959,2018-06-12 21:53:50.722
47.67775,-122.31959,2018-06-12 21:55:55.458
47.67775,-122.31959,2018-06-12 21:58:01.720
47.67775,-122.31959,2018-06-12 22:02:18.040
47.67775,-122.31959,2018-06-12 22:04:24.740
47.67775,-122.31959,2018-06-12 22:06:57.690
47.67775,-122.31959,2018-06-12 22:07:24.941
47.67775,-122.31959,2018-06-12 22:09:30.743
47.67775,-122.31959,2018-06-12 22:46:14.294
47.67775,-122.31959,2018-06-12 23:06:32.969
47.6779,-122.3195,2018-06-12 23:19:16.354
47.6779,-122.3195,2018-06-12 23:30:13.638
47.6779,-122.3195,2018-06-12 23:40:13.194
47.6779,-122.3195,2018-06-12 23:55:14.105
47.6779,-122.3195,2018-06-13 00:06:02.372
47.6779,-122.3195,2018-06-13 00:29:00.696
47.6779,-122.3195,2018-06-13 00:40:35.254
47.67775,-122.31961,2018-06-13 00:47:59.767
47.67775,-122.31961,2018-06-13 01:06:39.520
47.67775,-122.31961,2018-06-13 01:16:56.610
47.67775,-122.31961,2018-06-13 01:38:34.776
47.67775,-122.31961,2018-06-13 01:50:07.153
47.67775,-122.31961,2018-06-13 02:00:46.317
47.67775,-122.31961,2018-06-13 02:13:07.945
47.67775,-122.31961,2018-06-13 02:24:35.416
47.67775,-122.31961,2018-06-13 02:35:35.286
47.67775,-122.31961,2018-06-13 03:12:51.911
47.67774,-122.31957,2018-06-13 03:15:28.980
47.67773,-122.3196,2018-06-13 03:15:45.667
47.67773,-122.3196,2018-06-13 03:17:10.263
47.67775,-122.31961,2018-06-13 03:17:41.939
47.67775,-122.31961,2018-06-13 03:19:43.814
47.67775,-122.31961,2018-06-13 03:21:43.849
47.67775,-122.31961,2018-06-13 03:23:43.862
47.67775,-122.31961,2018-06-13 03:25:56.957
47.67774,-122.3196,2018-06-13 03:29:05.963
47.67775,-122.31959,2018-06-13 03:31:17.962
47.67775,-122.31959,2018-06-13 03:33:19.944
47.67775,-122.31961,2018-06-13 03:36:07.868
47.67775,-122.31961,2018-06-13 03:38:48.903
47.67775,-122.31961,2018-06-13 03:40:56.934
47.67775,-122.31961,2018-06-13 03:43:07.943
47.67775,-122.31961,2018-06-13 03:43:08.055
47.67775,-122.31961,2018-06-13 03:46:08.932
47.67775,-122.31961,2018-06-13 03:51:50.918
47.67775,-122.31961,2018-06-13 03:57:13.920
47.67775,-122.31959,2018-06-13 03:59:17.033
47.67773,-122.31964,2018-06-13 03:59:34.000
47.67764,-122.31965,2018-06-13 04:09:36.682
47.67764,-122.31965,2018-06-13 04:28:14.131
47.67764,-122.31965,2018-06-13 05:05:57.770
47.67764,-122.31965,2018-06-13 05:42:14.092
47.67764,-122.31965,2018-06-13 06:09:01.079
47.67775,-122.31961,2018-06-13 06:55:53.876
47.67775,-122.31961,2018-06-13 08:24:18.857
47.67775,-122.31961,2018-06-13 08:37:02.050
47.67775,-122.31961,2018-06-13 09:19:55.168
47.67775,-122.31961,2018-06-13 09:52:14.856
47.67775,-122.31961,2018-06-13 10:51:57.558
47.67775,-122.31961,2018-06-13 10:51:57.817
47.67775,-122.31961,2018-06-13 10:51:58.045
47.67775,-122.31961,2018-06-13 12:50:41.756
47.67775,-122.31961,2018-06-13 16:23:43.293
47.67775,-122.31953,2018-06-13 16:28:11.000
47.67762,-122.31952,2018-06-13 16:33:11.839
47.67762,-122.31952,2018-06-13 16:35:11.847
47.67775,-122.31963,2018-06-13 16:36:57.439
47.67774,-122.31962,2018-06-13 16:39:11.351
47.67774,-122.31962,2018-06-13 16:41:11.378
47.67774,-122.31962,2018-06-13 16:43:11.386
47.67774,-122.31962,2018-06-13 16:45:11.406
47.67774,-122.31964,2018-06-13 16:47:15.365
47.67774,-122.31964,2018-06-13 16:49:15.404
47.67774,-122.31964,2018-06-13 16:51:15.410
47.67774,-122.31964,2018-06-13 16:53:15.427
47.67774,-122.31964,2018-06-13 16:55:15.444
47.67774,-122.31964,2018-06-13 16:57:15.457
47.67774,-122.31964,2018-06-13 16:59:15.466
47.67774,-122.31964,2018-06-13 17:01:15.477
47.67774,-122.31964,2018-06-13 17:02:20.723
47.67774,-122.31964,2018-06-13 17:04:23.049
47.67774,-122.31964,2018-06-13 17:06:23.070
47.67774,-122.31964,2018-06-13 17:08:23.075
47.67729,-122.31938,2018-06-13 17:08:58.000
47.67759,-122.31954,2018-06-13 17:09:42.000
47.67765,-122.31962,2018-06-13 17:10:05.000
47.67774,-122.31965,2018-06-13 17:11:22.759
47.67774,-122.31964,2018-06-13 17:13:38.359
47.67774,-122.31964,2018-06-13 17:15:38.388
47.67774,-122.31964,2018-06-13 17:17:38.412
47.67774,-122.31964,2018-06-13 17:19:47.607
47.67774,-122.31964,2018-06-13 17:21:55.932
47.67774,-122.31964,2018-06-13 17:24:31.828
47.67799,-122.31973,2018-06-13 17:26:48.000
47.67799,-122.31973,2018-06-13 17:27:19.797
47.67775,-122.31961,2018-06-13 17:29:55.877
47.67775,-122.31961,2018-06-13 17:32:11.825
47.67765,-122.31958,2018-06-13 17:33:18.000
47.67775,-122.31961,2018-06-13 17:34:56.830
47.67775,-122.31961,2018-06-13 17:37:22.817
47.67775,-122.31961,2018-06-13 17:37:22.935
47.67775,-122.31961,2018-06-13 17:40:06.811
47.67775,-122.31961,2018-06-13 17:47:10.572
47.67775,-122.31961,2018-06-13 17:52:57.762
47.67775,-122.31961,2018-06-13 18:09:15.537
47.67775,-122.31961,2018-06-13 18:19:42.285
47.67775,-122.31961,2018-06-13 18:33:34.254
47.67775,-122.31961,2018-06-13 19:02:45.197
47.67775,-122.31961,2018-06-13 19:18:04.587
47.67775,-122.31961,2018-06-13 19:34:17.949
47.67775,-122.31961,2018-06-13 19:48:26.596
47.67775,-122.31961,2018-06-13 20:04:58.887
47.67775,-122.31961,2018-06-13 20:51:10.301
47.67775,-122.31961,2018-06-13 21:15:15.930
47.67775,-122.31961,2018-06-13 21:15:16.092
47.67775,-122.31961,2018-06-13 21:30:25.224
47.67775,-122.31961,2018-06-13 21:40:36.293
47.67775,-122.31961,2018-06-13 22:16:59.885
47.67775,-122.31961,2018-06-13 22:53:48.308
47.67775,-122.31961,2018-06-13 23:18:43.527
47.67775,-122.31961,2018-06-14 00:03:49.314
47.67775,-122.31961,2018-06-14 00:37:41.539
47.67775,-122.31961,2018-06-14 00:50:29.154
47.67775,-122.31961,2018-06-14 01:04:01.429
47.67775,-122.31961,2018-06-14 01:14:45.695
47.67775,-122.31961,2018-06-14 01:34:03.490
47.67775,-122.31961,2018-06-14 01:44:03.704
47.67775,-122.31961,2018-06-14 01:54:54.511
47.67775,-122.31961,2018-06-14 02:08:19.703
47.67775,-122.31961,2018-06-14 02:18:44.122
47.67775,-122.31961,2018-06-14 02:31:37.110
47.67775,-122.31961,2018-06-14 02:37:56.102
47.67775,-122.31961,2018-06-14 02:48:56.113
47.67775,-122.31961,2018-06-14 03:06:26.796
47.67775,-122.31961,2018-06-14 03:17:45.036
47.67775,-122.31961,2018-06-14 03:59:07.811
47.67775,-122.31961,2018-06-14 04:36:32.296
47.67775,-122.31961,2018-06-14 04:54:29.426
47.67775,-122.31961,2018-06-14 05:04:28.670
47.67774,-122.31962,2018-06-14 05:05:55.931
47.67774,-122.31962,2018-06-14 05:06:16.228
47.67775,-122.31962,2018-06-14 05:07:26.800
47.67775,-122.31962,2018-06-14 05:18:06.811
47.67775,-122.31962,2018-06-14 05:28:20.899
47.67775,-122.31962,2018-06-14 05:39:55.965
47.67775,-122.31962,2018-06-14 05:51:55.863
47.67775,-122.31962,2018-06-14 06:02:40.833
47.67775,-122.31962,2018-06-14 06:38:40.914
47.67775,-122.31962,2018-06-14 07:05:07.042
47.67775,-122.31962,2018-06-14 08:03:19.816
47.67775,-122.31962,2018-06-14 08:03:19.975
47.67775,-122.31962,2018-06-14 08:03:20.206
47.67775,-122.31962,2018-06-14 09:58:37.808
47.67775,-122.31962,2018-06-14 09:58:37.982
47.67775,-122.31962,2018-06-14 09:58:38.209
47.67775,-122.31962,2018-06-14 13:58:03.129
47.67774,-122.31964,2018-06-14 14:00:01.389
47.67774,-122.31964,2018-06-14 14:07:26.210
47.67774,-122.31964,2018-06-14 14:13:56.090
47.67774,-122.31964,2018-06-14 14:20:01.064
47.67774,-122.31964,2018-06-14 14:35:31.651
47.67774,-122.31964,2018-06-14 14:46:32.641
47.67774,-122.31964,2018-06-14 14:47:14.059
47.67774,-122.31962,2018-06-14 14:47:45.000
47.67774,-122.31962,2018-06-14 14:50:11.872
47.67774,-122.31962,2018-06-14 14:53:24.943
47.67774,-122.31962,2018-06-14 14:56:25.923
47.67774,-122.31962,2018-06-14 14:56:26.063
47.67774,-122.31962,2018-06-14 14:59:26.885
47.67774,-122.31962,2018-06-14 15:07:04.910
47.67774,-122.31962,2018-06-14 15:13:05.898
47.67774,-122.31962,2018-06-14 15:20:15.138
47.67774,-122.31962,2018-06-14 15:22:44.123
47.67774,-122.31962,2018-06-14 15:24:55.290
47.67774,-122.31962,2018-06-14 15:27:55.742
47.67774,-122.31962,2018-06-14 15:30:23.712
47.67774,-122.31962,2018-06-14 15:32:23.747
47.67774,-122.31962,2018-06-14 15:32:23.850
47.67774,-122.31962,2018-06-14 15:35:24.750
47.67774,-122.31962,2018-06-14 15:40:55.671
47.67774,-122.31962,2018-06-14 15:47:08.674
47.67774,-122.31962,2018-06-14 16:08:26.483
47.67774,-122.31962,2018-06-14 16:19:24.687
47.67774,-122.31962,2018-06-14 16:29:52.244
47.67774,-122.31962,2018-06-14 16:30:36.830
47.67774,-122.31962,2018-06-14 16:40:38.524
47.67774,-122.31962,2018-06-14 16:42:39.182
47.67774,-122.31962,2018-06-14 16:45:12.483
47.67774,-122.31962,2018-06-14 16:47:36.303
47.67774,-122.31962,2018-06-14 16:49:54.298
47.67739,-122.31863,2018-06-14 16:52:12.371
47.6762,-122.31804,2018-06-14 16:54:08.454
47.67501,-122.31851,2018-06-14 16:56:13.534
47.67441,-122.31845,2018-06-14 16:58:04.506
47.67441,-122.31844,2018-06-14 16:59:24.824
47.67444,-122.31844,2018-06-14 17:00:27.951
47.67441,-122.31848,2018-06-14 17:01:25.343
47.67441,-122.31848,2018-06-14 17:03:26.506
47.67454,-122.31856,2018-06-14 17:05:23.325
47.67454,-122.31856,2018-06-14 17:07:25.482
47.67454,-122.31856,2018-06-14 17:09:25.489
47.67414,-122.31794,2018-06-14 17:12:12.212
47.67432,-122.31821,2018-06-14 17:14:12.994
47.67432,-122.31821,2018-06-14 17:16:22.864
47.67414,-122.31794,2018-06-14 17:19:00.876
47.67414,-122.31794,2018-06-14 17:21:02.934
47.67408,-122.3179,2018-06-14 17:21:36.942
47.67408,-122.3179,2018-06-14 17:25:10.503
47.67408,-122.3179,2018-06-14 17:27:12.894
47.67428,-122.3181,2018-06-14 17:29:16.916
47.67428,-122.3181,2018-06-14 17:32:04.887
47.67428,-122.3181,2018-06-14 17:34:18.919
47.67428,-122.3181,2018-06-14 17:37:05.912
47.67428,-122.3181,2018-06-14 17:41:19.901
47.67394,-122.31958,2018-06-14 17:42:20.167
47.67692,-122.31446,2018-06-14 17:46:31.544
47.67439,-122.3183,2018-06-14 17:48:14.887
47.6743,-122.31813,2018-06-14 17:49:34.000
47.67444,-122.31849,2018-06-14 17:50:30.793
47.67444,-122.31849,2018-06-14 17:52:32.610
47.67435,-122.31807,2018-06-14 17:52:56.000
47.67435,-122.31807,2018-06-14 17:54:38.235
47.67448,-122.31841,2018-06-14 17:55:49.000
47.67446,-122.31851,2018-06-14 17:56:40.194
47.67385,-122.31768,2018-06-14 17:58:41.669
47.6758,-122.31952,2018-06-14 17:59:51.000
47.6758,-122.31952,2018-06-14 18:00:43.396
47.67587,-122.31904,2018-06-14 18:02:57.385
47.67775,-122.31961,2018-06-14 18:04:59.458
47.67802,-122.31965,2018-06-14 18:07:13.000
47.67775,-122.31961,2018-06-14 18:09:18.255
47.67775,-122.31961,2018-06-14 18:11:50.492
47.67775,-122.31961,2018-06-14 18:14:06.130
47.67775,-122.31961,2018-06-14 18:15:12.644
47.67775,-122.31961,2018-06-14 18:16:09.077
47.67775,-122.31961,2018-06-14 18:18:13.021
47.67775,-122.31959,2018-06-14 18:21:10.401
47.67775,-122.31959,2018-06-14 18:23:11.432
47.67774,-122.31958,2018-06-14 18:25:11.438
47.67774,-122.31958,2018-06-14 18:29:11.539
47.67774,-122.31958,2018-06-14 18:29:11.747
47.67774,-122.31958,2018-06-14 18:31:55.167
47.67774,-122.31958,2018-06-14 18:36:58.659
47.67774,-122.31958,2018-06-14 18:41:59.688
47.67774,-122.31957,2018-06-14 18:48:49.884
